Date,Price,Open,High,Low,Vol.,Change %
01/19/1994,302.65,302.65,302.65,302.65,,1.05%
01/18/1994,299.5,299.5,299.5,299.5,,-0.11%
01/17/1994,299.83,299.83,299.83,299.83,,2.79%
01/14/1994,291.68,287.83,292.01,286.58,,1.34%
01/13/1994,287.83,287.31,289.73,285.41,,0.18%
01/12/1994,287.31,290.48,290.48,286.58,,-1.09%
01/11/1994,290.48,290.46,291.19,289.5,,0.30%
01/10/1994,289.61,287.62,293.39,287.62,,0.69%
01/07/1994,287.62,281.2,287.75,281.17,,2.49%
01/05/1994,280.63,280.04,281.68,280,,0.21%
01/04/1994,280.04,279.59,283.52,278.56,,0.16%
01/03/1994,279.59,274.99,279.59,271.94,,1.67%
12/30/1993,274.99,275.73,277.8,274.89,,-0.27%
12/29/1993,275.73,270.94,275.81,270.94,,1.77%
12/28/1993,270.94,271.1,271.73,270.49,,-0.06%
12/27/1993,271.1,271.24,272.82,270.87,,-0.05%
12/23/1993,271.24,269.94,271.98,269.9,,0.48%
12/22/1993,269.94,268.97,270.06,268.36,,0.36%
12/21/1993,268.97,268.5,271.31,268.5,,0.18%
12/20/1993,268.5,266.06,269.02,266.06,,0.92%
12/17/1993,266.06,265.22,267.5,264.1,,0.32%
12/16/1993,265.22,265.99,266.71,264.8,,-0.29%
12/15/1993,265.99,263.57,266.13,263.49,,0.92%
12/14/1993,263.57,264.91,268.19,262.42,,-0.51%
12/13/1993,264.91,262.78,266.33,262.78,,0.81%
12/10/1993,262.78,265.02,265.03,262.33,,-0.85%
12/09/1993,265.02,265.23,267.44,264.7,,-0.09%
12/08/1993,265.26,265.58,268.07,265,,-0.12%
12/07/1993,265.58,261.09,265.63,260.44,,1.72%
12/06/1993,261.09,260.59,262.45,260.57,,0.19%
12/03/1993,260.59,261.95,262.71,260.01,,-0.52%
12/02/1993,261.95,261.94,264.87,260.59,,0.00%
12/01/1993,261.94,253.88,261.94,253.88,,3.17%
11/30/1993,253.88,250.95,253.98,247.43,,1.17%
11/29/1993,250.95,255.26,255.26,249.36,,-1.69%
11/26/1993,255.26,255.68,256.57,254.69,,-0.16%
11/25/1993,255.68,254.87,256.89,254.87,,0.32%
11/24/1993,254.87,255.26,258.1,253.66,,-0.15%
11/23/1993,255.26,257.83,257.83,251.27,,-1.00%
11/22/1993,257.83,263.68,263.68,256.07,,-2.22%
11/19/1993,263.68,272.12,272.12,262.42,,-3.10%
11/18/1993,272.12,273.13,276.74,272.12,,-0.37%
11/17/1993,273.13,270.79,273.96,270.79,,0.86%
11/16/1993,270.79,273.76,274.65,270.59,,-1.08%
11/15/1993,273.76,273.16,274.85,272.17,,0.22%
11/12/1993,273.16,272.06,273.16,270.75,,0.40%
11/11/1993,272.06,268.07,272.24,268.05,,1.49%
11/10/1993,268.07,272.38,273.19,268.07,,-1.58%
11/09/1993,272.38,272.12,273.67,265.67,,0.10%
11/08/1993,272.12,271.83,276.06,270.32,,0.11%
11/05/1993,271.83,279.17,279.17,271.82,,-2.63%
11/04/1993,279.17,279.46,280.79,277.59,,-0.10%
11/03/1993,279.46,275.17,280.31,274.29,,1.56%
11/02/1993,275.17,277.87,277.93,275.17,,-0.97%
11/01/1993,277.87,278.45,280.76,277.75,,-0.21%
10/29/1993,278.45,276.93,279.82,276.93,,0.55%
10/28/1993,276.93,274.02,277.2,273.8,,1.06%
10/27/1993,274.02,276.33,277.06,273.49,,-0.84%
10/26/1993,276.33,274.65,278.79,274.65,,0.61%
10/25/1993,274.65,277.12,277.12,273.95,,-0.89%
10/22/1993,277.12,276.31,278.71,275.77,,0.29%
10/21/1993,276.31,270.82,276.42,270.39,,2.03%
10/20/1993,270.82,273.31,273.64,269.11,,-0.91%
10/19/1993,273.31,273.87,276.85,272.53,,-0.20%
10/18/1993,273.87,269.73,274.59,269.73,,1.53%
10/15/1993,269.73,267.19,271.59,267.19,,0.95%
10/14/1993,267.19,268.4,269.03,266.61,,-0.45%
10/13/1993,268.4,266.11,269.2,266.11,,0.86%
10/12/1993,266.11,263.94,266.77,263.94,,0.82%
10/11/1993,263.94,263.07,264.93,263.07,,0.33%
10/08/1993,263.07,261.22,263.89,260.54,,0.71%
10/07/1993,261.22,258.9,262.82,258.9,,0.90%
10/06/1993,258.9,258.94,262.14,258.24,,-0.02%
10/05/1993,258.94,252.84,258.97,252.84,,2.41%
10/04/1993,252.84,253.22,253.96,250.82,,-0.15%
10/01/1993,253.22,252.17,253.37,251.7,,0.42%
09/30/1993,252.17,250.71,252.4,250.61,,0.58%
09/29/1993,250.71,252.47,252.47,250.03,,-0.70%
09/28/1993,252.47,252.25,254.86,252,,0.09%
09/27/1993,252.25,249.63,252.25,249.36,,1.05%
09/24/1993,249.63,250.44,252.66,249.5,,-0.32%
09/23/1993,250.44,247,252.79,247,,1.39%
09/22/1993,247,242.38,247.9,239.08,,1.91%
09/21/1993,242.38,245.62,245.62,241.55,,-1.32%
09/20/1993,245.62,245.91,247.34,244.72,,-0.12%
09/17/1993,245.91,244.85,247.26,244.41,,0.43%
09/16/1993,244.85,245.25,246.89,240.8,,-0.16%
09/15/1993,245.25,249.87,250.34,245.07,,-1.85%
09/14/1993,249.87,250.67,251.66,249.86,,-0.32%
09/13/1993,250.67,247.41,251.45,247.41,,1.32%
09/10/1993,247.41,249.25,250.67,246.42,,-0.74%
09/09/1993,249.25,247.93,251.24,247.93,,0.53%
09/08/1993,247.93,250.64,250.64,246.35,,-1.08%
09/07/1993,250.64,252.09,253.42,249.73,,-0.58%
09/06/1993,252.09,250.24,254.03,250.08,,0.74%
09/03/1993,250.24,249.07,251.36,249.03,,0.47%
09/02/1993,249.07,244.85,249.34,243.44,,1.72%
09/01/1993,244.85,249.01,249.6,244.85,,-2.11%
08/31/1993,250.12,252.03,253.58,248.92,,-0.76%
08/30/1993,252.03,247.54,252.03,247.54,,1.81%
08/27/1993,247.54,243.15,247.54,243.15,,1.81%
08/26/1993,243.15,246.6,246.6,241.59,,-1.40%
08/25/1993,246.6,247.4,249,244.32,,-0.32%
08/24/1993,247.4,251.82,255.29,245.66,,-1.76%
08/23/1993,251.82,254.99,254.99,250.31,,-1.24%
08/20/1993,254.99,259.21,259.44,254.88,,-1.63%
08/19/1993,259.21,261.25,265.06,257.08,,-0.78%
08/18/1993,261.25,253.25,261.73,253.25,,3.16%
08/17/1993,253.25,249.41,254.15,246.79,,1.54%
08/16/1993,249.41,252.08,252.08,248.59,,-1.06%
08/13/1993,252.08,250.63,252.99,249.96,,0.58%
08/12/1993,250.63,245.5,251.18,245.5,,2.09%
08/11/1993,245.5,242.94,246,240.65,,1.05%
08/10/1993,242.94,245.04,246.07,241.41,,-0.86%
08/09/1993,245.04,243.8,246.16,242.01,,0.51%
08/06/1993,243.8,241.85,247.31,241.85,,0.81%
08/05/1993,241.85,236.03,242.44,234.47,,2.47%
08/04/1993,236.03,236.77,239.28,235.79,,-0.31%
08/03/1993,236.77,233.74,237.32,233.74,,1.30%
08/02/1993,233.74,233.71,234.82,232.95,,0.01%
07/30/1993,233.71,231.54,235,231.54,,0.94%
07/29/1993,231.54,230.41,231.86,229.07,,0.49%
07/28/1993,230.41,227.85,232.26,227.71,,1.12%
07/27/1993,227.85,228.32,229.22,226.68,,-0.21%
07/26/1993,228.32,224.67,228.39,224.67,,1.62%
07/23/1993,224.67,223.2,225.88,222.22,,0.66%
07/22/1993,223.2,222.31,224.56,221.88,,0.40%
07/21/1993,222.31,225.2,225.81,222.25,,-1.28%
07/20/1993,225.2,224.65,226.36,224.3,,0.24%
07/19/1993,224.65,223.9,225.18,222.93,,0.33%
07/16/1993,223.9,223.39,224.23,222.5,,0.23%
07/15/1993,223.39,222.07,224.58,222.07,,0.59%
07/14/1993,222.07,221.06,222.49,220.69,,0.46%
07/13/1993,221.06,219.52,221.65,219.25,,0.70%
07/12/1993,219.52,217.3,220.49,217.3,,1.02%
07/09/1993,217.3,214.72,217.31,213.99,,1.20%
07/08/1993,214.72,213.18,215.82,213.18,,0.72%
07/07/1993,213.18,211.56,213.9,211.05,,0.77%
07/06/1993,211.56,210.97,212.47,210.77,,0.28%
07/05/1993,210.97,211.84,211.84,210.11,,-0.41%
07/02/1993,211.84,212.11,212.8,210.71,,-0.13%
07/01/1993,212.11,211.03,213.43,210.47,,0.51%
06/30/1993,211.03,209.18,211.29,208.52,,0.88%
06/29/1993,209.18,209.72,210.33,207.75,,-0.26%
06/28/1993,209.72,206.74,210.17,206.74,,1.44%
06/24/1993,206.74,205.56,207,203.81,,0.57%
06/23/1993,205.56,208.71,208.86,205.56,,-1.51%
06/22/1993,208.71,208.8,209.41,207.06,,-0.04%
06/21/1993,208.8,209.53,209.53,207.04,,-0.35%
06/18/1993,209.53,209.74,210.59,209.03,,-0.10%
06/17/1993,209.74,210.06,211.07,209.13,,-0.15%
06/16/1993,210.06,207.86,210.06,207.66,,1.06%
06/15/1993,207.86,206.79,208.44,206.69,,0.52%
06/14/1993,206.79,207.37,208.19,204.62,,-0.28%
06/11/1993,207.37,208.83,208.83,206.09,,-0.70%
06/10/1993,208.83,208.76,209.9,208.76,,0.03%
06/09/1993,208.76,208.17,208.78,206.97,,0.28%
06/08/1993,208.17,210.19,211.36,207.63,,-0.96%
06/07/1993,210.19,210.37,210.56,209.6,,-0.09%
06/04/1993,210.37,211.28,212.81,209.21,,-0.43%
06/03/1993,211.28,207.94,211.44,207.66,,1.61%
06/02/1993,207.94,210.74,211.09,205.76,,-1.33%
06/01/1993,210.74,213.39,213.57,209.19,,-1.24%
05/28/1993,213.39,213.97,214.79,213.21,,-0.11%
05/27/1993,213.62,212.04,213.62,211.94,,0.75%
05/26/1993,212.04,213.21,214.08,211.72,,-0.55%
05/25/1993,213.21,211.76,213.35,210.84,,0.68%
05/24/1993,211.76,213.19,214.33,211.48,,-0.67%
05/21/1993,213.19,209.4,214.01,209.4,,1.81%
05/19/1993,209.4,211.01,212.78,208.96,,-0.76%
05/18/1993,211.01,210.9,211.29,210.1,,0.05%
05/17/1993,210.9,210.94,212.48,210.82,,-0.02%
05/14/1993,210.94,209.88,211.11,208.65,,0.51%
05/13/1993,209.88,211.89,213.61,209.83,,-0.95%
05/12/1993,211.89,207.37,212.88,207.37,,2.18%
05/11/1993,207.37,208.76,209.72,206.76,,-0.67%
05/10/1993,208.76,208.73,211.13,208.43,,0.01%
05/07/1993,208.73,205.84,208.73,204.99,,1.46%
05/06/1993,205.72,204.07,208.01,204.07,,0.81%
05/05/1993,204.07,201.41,204.59,201.41,,1.32%
05/04/1993,201.41,199.26,202.21,199.26,,1.08%
05/03/1993,199.26,199.35,200.21,198.18,,-0.05%
04/30/1993,199.35,197.53,199.35,197.43,,0.92%
04/29/1993,197.53,197.52,198.5,197.1,,0.01%
04/28/1993,197.52,195.23,198.24,195.23,,1.17%
04/27/1993,195.23,197.38,197.38,195,,-1.09%
04/26/1993,197.38,198.94,198.94,196.82,,-0.78%
04/23/1993,198.94,200.5,201.25,198.17,,-0.78%
04/22/1993,200.5,199.06,201.24,197.35,,0.72%
04/21/1993,199.06,195.01,199.08,195.01,,2.08%
04/20/1993,195.01,193.8,195.47,193.8,,0.62%
04/19/1993,193.8,192.64,194.24,192.64,,0.60%
04/16/1993,192.64,193.11,193.63,192.48,,-0.24%
04/15/1993,193.11,192.92,193.31,191.7,,0.10%
04/14/1993,192.92,192.62,193.6,192.53,,0.16%
04/13/1993,192.62,192.06,193.19,191.89,,0.29%
04/08/1993,192.06,191.54,192.47,191.22,,0.27%
04/07/1993,191.54,193.13,193.13,190.69,,-0.82%
04/06/1993,193.13,193.57,194.56,192.97,,-0.23%
04/05/1993,193.57,194.63,194.63,192.25,,-0.54%
04/02/1993,194.63,192.54,194.65,191.79,,1.09%
04/01/1993,192.54,191.72,193.53,190.34,,0.43%
03/31/1993,191.72,191.16,193.03,190.45,,0.29%
03/30/1993,191.16,192.7,192.94,190.44,,-0.80%
03/29/1993,192.7,191.87,193.83,191.81,,0.43%
03/26/1993,191.87,189.99,192.74,189.91,,0.99%
03/25/1993,189.99,188.97,190.53,188.82,,0.54%
03/24/1993,188.97,189.28,190.13,188.24,,-0.16%
03/23/1993,189.28,188.81,189.81,188.26,,0.25%
03/22/1993,188.81,193.93,194.02,188.68,,-2.64%
03/19/1993,193.93,194.96,195.05,192.9,,-0.53%
03/18/1993,194.96,195.34,196.59,194.24,,-0.19%
03/17/1993,195.34,196.21,198.03,195.11,,-0.44%
03/16/1993,196.21,192.59,196.35,192.59,,1.88%
03/15/1993,192.59,195.15,195.15,191.74,,-1.31%
03/12/1993,195.15,197.78,198.29,195.15,,-1.33%
03/11/1993,197.78,197.97,198.03,194.67,,-0.10%
03/10/1993,197.97,198.99,199.41,197.59,,-0.51%
03/09/1993,198.99,200.51,201.54,198.79,,-0.76%
03/08/1993,200.51,199.4,200.81,199.1,,0.56%
03/05/1993,199.4,196.68,199.95,196.68,,1.38%
03/04/1993,196.68,196.91,197.7,195.99,,-0.12%
03/03/1993,196.91,196.15,197.19,195.82,,0.39%
03/02/1993,196.15,197.88,197.88,195.66,,-0.87%
03/01/1993,197.88,194,198.46,194,,2.00%
02/26/1993,194,191.38,194,189.3,,1.37%
02/25/1993,191.38,188.99,191.47,188.99,,1.26%
02/24/1993,188.99,190.84,191.86,188.5,,-0.97%
02/23/1993,190.84,192.44,193.3,189.58,,-0.83%
02/22/1993,192.44,192.17,195.61,192.17,,0.14%
02/19/1993,192.17,190.96,192.25,190.09,,0.63%
02/18/1993,190.96,188.38,191.33,188.37,,1.37%
02/17/1993,188.38,190.63,190.63,187.1,,-1.18%
02/16/1993,190.63,190.81,191.56,190.2,,-0.09%
02/15/1993,190.81,190.59,192.17,190.25,,0.12%
02/12/1993,190.59,188.04,190.76,188,,1.36%
02/11/1993,188.04,187.63,189.42,186.7,,0.22%
02/10/1993,187.63,184.74,187.99,184.72,,1.56%
02/09/1993,184.74,183.33,184.87,182.16,,0.77%
02/08/1993,183.33,180.57,184.34,180.57,,1.53%
02/05/1993,180.57,177.91,180.69,177.91,,1.50%
02/04/1993,177.91,175.98,177.92,174.1,,1.10%
02/03/1993,175.98,177.5,177.5,175.74,,-0.86%
02/02/1993,177.5,177.9,178.9,177.1,,-0.22%
02/01/1993,177.9,174.12,177.9,174.12,,2.17%
01/29/1993,174.12,171.49,174.57,171.48,,1.53%
01/28/1993,171.49,174.05,174.05,171.38,,-1.47%
01/27/1993,174.05,174.37,175.58,173.47,,-0.18%
01/26/1993,174.37,173.62,175.01,173.41,,0.43%
01/25/1993,173.62,177.94,177.94,173.35,,-2.43%
01/22/1993,177.94,180.07,180.49,177.65,,-1.18%
01/21/1993,180.07,181.53,181.56,179.91,,-0.80%
01/20/1993,181.53,182.09,182.09,180.54,,-0.31%
01/19/1993,182.09,181.65,182.35,181.11,,0.24%
01/18/1993,181.65,180.3,181.76,180.3,,0.75%
01/15/1993,180.3,179.22,180.51,179.19,,0.60%
01/14/1993,179.22,180.99,180.99,178.86,,-0.98%
01/13/1993,180.99,182,182.91,180.67,,-0.55%
01/12/1993,182,183.41,183.41,181.27,,-0.77%
01/11/1993,183.41,184.93,184.93,181.99,,-0.82%
01/08/1993,184.93,185.44,185.94,183.34,,-0.28%
01/07/1993,185.44,188.09,188.09,184.64,,-1.41%
01/05/1993,188.09,183.06,188.09,183.06,,2.75%
01/04/1993,183.06,179.28,183.27,179.28,,1.91%
12/30/1992,179.63,179.81,179.82,178.68,,-0.10%
12/29/1992,179.81,181.12,181.64,179.68,,-0.72%
12/28/1992,181.12,180.67,181.31,180.11,,0.25%
12/23/1992,180.67,180,181.19,180,,0.37%
12/22/1992,180,181.36,181.71,179.41,,-0.75%
12/21/1992,181.36,176.63,182.12,176.63,,2.68%
12/18/1992,176.63,170.94,176.96,170.94,,3.33%
12/17/1992,170.94,169.75,171.21,169.31,,0.70%
12/16/1992,169.75,172.38,172.38,168.98,,-1.53%
12/15/1992,172.38,174.39,174.51,172.12,,-1.15%
12/14/1992,174.39,173.41,175.81,173.26,,0.57%
12/11/1992,173.41,177.02,177.02,173.09,,-2.04%
12/10/1992,177.02,176.3,177.31,174.33,,0.41%
12/09/1992,176.3,173.78,177.45,173.78,,1.45%
12/08/1992,173.78,170.94,173.78,170.94,,1.66%
12/07/1992,170.94,169.16,171.57,167.76,,1.05%
12/04/1992,169.16,172.41,172.41,168.94,,-1.89%
12/03/1992,172.41,173.45,174.24,171.89,,-0.60%
12/02/1992,173.45,175.63,175.63,171.37,,-1.24%
12/01/1992,175.63,177.09,177.93,174.22,,-0.82%
11/30/1992,177.09,174.18,177.57,174.06,,1.67%
11/27/1992,174.18,170.91,174.38,170.91,,1.91%
11/26/1992,170.91,172.44,175.64,170.59,,-0.89%
11/25/1992,172.44,166.93,173.97,166.93,,3.30%
11/24/1992,166.93,167.46,167.46,164.47,,-0.32%
11/23/1992,167.46,162.6,170.57,162.6,,2.99%
11/20/1992,162.6,156.58,162.94,156.58,,9.54%
11/19/1992,148.44,141.55,148.44,141.55,,4.87%
11/18/1992,141.55,140.72,142.02,140.27,,0.59%
11/17/1992,140.72,141.27,142.08,140.5,,-0.39%
11/16/1992,141.27,139.17,141.27,139.17,,1.51%
11/13/1992,139.17,137.79,139.22,136.47,,1.00%
11/12/1992,137.79,139.2,139.2,137.08,,-1.01%
11/11/1992,139.2,142.5,142.88,139,,-2.32%
11/10/1992,142.5,142.22,143.47,141.41,,0.20%
11/09/1992,142.22,139.74,142.38,139.74,,1.77%
11/06/1992,139.74,139.16,140.65,139.16,,0.42%
11/05/1992,139.16,140.4,140.4,138.54,,-0.88%
11/04/1992,140.4,140.96,141.15,139.41,,-0.40%
11/03/1992,140.96,137.53,141.32,137.53,,2.49%
11/02/1992,137.53,136.39,137.78,136.38,,1.07%
10/30/1992,136.08,137.09,137.09,135.78,,-0.74%
10/29/1992,137.09,139.56,139.56,136.54,,-1.77%
10/28/1992,139.56,139.86,140.4,138.93,,-0.21%
10/27/1992,139.86,139.47,140.21,138.34,,0.28%
10/26/1992,139.47,139.71,141.81,139.14,,-0.17%
10/23/1992,139.71,135.32,139.71,135.2,,3.24%
10/22/1992,135.32,132.92,135.64,132.81,,1.81%
10/21/1992,132.92,131.48,133.69,131.48,,1.10%
10/20/1992,131.48,127.7,131.6,127.7,,4.13%
10/19/1992,126.27,126.69,127.09,125.95,,-0.33%
10/16/1992,126.69,126.82,127.18,126.23,,-0.10%
10/15/1992,126.82,129.15,129.15,126.69,,-1.80%
10/14/1992,129.15,129.13,130.49,128.92,,0.02%
10/13/1992,129.13,127.23,129.28,127.23,,1.49%
10/12/1992,127.23,128.78,128.78,126.97,,-1.20%
10/09/1992,128.78,126.04,128.94,126.04,,2.17%
10/08/1992,126.04,126.24,127.97,125.69,,-0.16%
10/07/1992,126.24,123.6,127.17,123.6,,2.14%
10/06/1992,123.6,122.7,124.19,120.52,,0.73%
10/05/1992,122.7,130.71,130.71,122.53,,-6.13%
10/02/1992,130.71,134.21,134.21,129.69,,-2.61%
10/01/1992,134.21,134.34,135.78,134,,-0.10%
09/30/1992,134.34,126.62,134.73,126.62,,6.10%
09/29/1992,126.62,128.81,128.81,125.69,,-1.70%
09/28/1992,128.81,134.14,134.14,128.72,,-3.97%
09/25/1992,134.14,136.62,136.71,132.87,,-1.82%
09/24/1992,136.62,136.16,137.99,135.88,,0.54%
09/23/1992,135.88,141.57,141.93,135.87,,-3.71%
09/22/1992,141.12,143.16,143.16,140.64,,-1.42%
09/21/1992,143.16,146.25,147.45,143.09,,-2.11%
09/18/1992,146.25,140.88,146.47,140.26,,3.81%
09/17/1992,140.88,141.5,142.94,140.43,,-0.44%
09/16/1992,141.5,141.66,141.72,138.31,,-0.11%
09/15/1992,141.66,144.38,144.38,140.4,,-1.88%
09/14/1992,144.38,136.35,144.72,136.35,,5.89%
09/11/1992,136.35,133.67,136.69,133.67,,2.00%
09/10/1992,133.67,134.09,135.04,132.27,,-0.31%
09/09/1992,134.09,137.55,138.12,134.09,,-2.52%
09/08/1992,137.55,141.56,141.56,136.36,,-2.83%
09/07/1992,141.56,142.62,142.62,140.69,,-0.74%
09/04/1992,142.62,142.01,144,142.01,,0.43%
09/03/1992,142.01,139.76,142.12,139.76,,1.61%
09/02/1992,139.76,140.66,140.66,138.1,,-0.64%
09/01/1992,140.66,144.29,144.29,140.29,,-2.52%
08/31/1992,144.29,145.9,145.9,143.64,,-1.12%
08/28/1992,145.92,147.7,147.95,144.72,,-1.21%
08/27/1992,147.7,140.39,148.36,140.39,,5.21%
08/26/1992,140.39,135.57,140.66,135.08,,3.56%
08/25/1992,135.57,139.36,140.46,135.54,,-2.72%
08/24/1992,139.36,144.9,144.9,139.36,,-3.82%
08/21/1992,144.9,146.11,147.33,143.94,,-0.83%
08/20/1992,146.11,147.27,147.27,146.01,,-0.79%
08/19/1992,147.27,148.9,148.9,146.86,,-1.09%
08/18/1992,148.9,151.55,151.55,148.61,,-1.75%
08/17/1992,151.55,152.02,153.27,151.41,,-0.31%
08/14/1992,152.02,150.46,152.02,149.21,,1.04%
08/13/1992,150.46,148.13,150.68,148.09,,0.37%
08/12/1992,149.91,152.85,152.85,149.91,,-1.92%
08/11/1992,152.85,153.48,153.96,150.92,,-0.41%
08/10/1992,153.48,157.31,157.31,153.3,,-2.43%
08/07/1992,157.31,159.33,159.33,157.08,,-1.27%
08/06/1992,159.33,160.12,160.18,158.66,,-0.49%
08/05/1992,160.12,160.47,161.03,159.72,,-0.22%
08/04/1992,160.47,159.26,160.81,159.26,,0.76%
08/03/1992,159.26,159.69,159.69,158.7,,-0.27%
07/31/1992,159.69,158.73,159.77,158.73,,0.60%
07/30/1992,158.73,160.62,162.15,158.73,,-1.18%
07/29/1992,160.62,158.63,160.96,158.63,,1.25%
07/28/1992,158.63,156.08,158.63,155.64,,1.63%
07/27/1992,156.08,154.41,156.09,153.85,,1.08%
07/24/1992,154.41,155.13,155.76,153.85,,-0.46%
07/23/1992,155.13,157.46,157.56,155.06,,-1.48%
07/22/1992,157.46,159.94,160.05,157.46,,-1.55%
07/21/1992,159.94,157.16,160.14,157.16,,1.77%
07/20/1992,157.16,162.51,162.51,157.04,,-3.29%
07/17/1992,162.51,165,165.11,162.29,,-1.51%
07/16/1992,165,164.74,166.49,164.66,,0.19%
07/15/1992,164.69,164.8,165.07,164.3,,-0.07%
07/14/1992,164.8,164.52,165.1,164.26,,0.17%
07/13/1992,164.52,166.94,166.94,164.44,,-1.45%
07/10/1992,166.94,164.77,166.94,164.77,,1.32%
07/09/1992,164.77,163.74,165.07,163.06,,0.63%
07/08/1992,163.74,165.72,165.72,161.56,,-1.19%
07/07/1992,165.72,167.63,167.71,165.4,,-1.14%
07/06/1992,167.63,169.57,169.75,167.59,,-1.14%
07/03/1992,169.57,169.93,169.93,169.04,,-0.21%
07/02/1992,169.93,167.46,169.93,167.46,,1.47%
07/01/1992,167.46,169,169.03,167.14,,-0.91%
06/30/1992,169,168.47,169.38,167.6,,0.31%
06/29/1992,168.47,170.41,170.41,168.09,,-1.14%
06/26/1992,170.41,171.3,171.3,170.41,,-0.52%
06/25/1992,171.3,172.4,172.4,171.22,,-0.64%
06/24/1992,172.4,171.06,172.57,171.05,,0.78%
06/23/1992,171.06,171.28,171.47,170.63,,-0.13%
06/22/1992,171.28,171.93,171.93,170.98,,-0.38%
06/18/1992,171.93,174.11,174.11,171.69,,-1.25%
06/17/1992,174.11,176.31,176.61,174.04,,-1.25%
06/16/1992,176.31,175.96,176.79,175.81,,0.20%
06/15/1992,175.96,174.85,176.53,174.78,,0.63%
06/12/1992,174.85,177.22,177.22,174.5,,-1.34%
06/11/1992,177.22,177.7,178.05,176.86,,-0.27%
06/10/1992,177.7,177.59,178.15,177.01,,0.06%
06/09/1992,177.59,180.21,180.44,177.28,,-1.45%
06/05/1992,180.21,181.26,181.95,180.09,,-0.58%
06/04/1992,181.26,181.92,181.92,180.84,,-0.36%
06/03/1992,181.92,183.77,183.77,181.05,,-1.01%
06/02/1992,183.77,185.04,185.04,182.95,,-0.69%
06/01/1992,185.04,183.16,185.04,182.78,,1.03%
05/29/1992,183.16,181.71,183.37,181.71,,0.80%
05/27/1992,181.71,182.73,182.73,181.28,,-0.56%
05/26/1992,182.73,184.29,184.31,182.73,,-0.85%
05/25/1992,184.29,185,185.09,184.04,,-0.38%
05/22/1992,185,184.72,185.01,184.34,,0.15%
05/21/1992,184.72,184.65,185.34,183.89,,0.04%
05/20/1992,184.65,183.88,185.36,183.88,,0.42%
05/19/1992,183.88,183.6,184.04,183.07,,0.15%
05/18/1992,183.6,180.51,183.98,180.5,,1.71%
05/15/1992,180.51,182.98,182.98,180.47,,-1.35%
05/14/1992,182.98,184.39,184.59,182.83,,-0.76%
05/13/1992,184.39,183.72,184.39,183.35,,0.36%
05/12/1992,183.72,184.66,185.03,183.69,,-0.51%
05/11/1992,184.66,183.98,185.91,183.87,,0.37%
05/08/1992,183.98,184.14,184.14,182.81,,-0.09%
05/07/1992,184.14,183.46,184.44,183.46,,0.37%
05/06/1992,183.46,181.5,183.78,180.92,,1.08%
05/05/1992,181.5,180.44,181.7,180.44,,0.59%
05/04/1992,180.44,179.16,180.51,178.05,,0.71%
04/30/1992,179.16,179.11,179.16,178.23,,0.03%
04/29/1992,179.11,179.34,179.34,178.18,,-0.13%
04/28/1992,179.34,180.2,180.49,179.34,,-0.48%
04/27/1992,180.2,180.15,180.44,179.45,,0.03%
04/24/1992,180.15,179.57,180.3,179.21,,0.32%
04/23/1992,179.57,178.12,179.96,177.84,,0.81%
04/22/1992,178.12,179.64,179.64,177.93,,-0.85%
04/21/1992,179.64,180.48,180.48,179.13,,-0.47%
04/16/1992,180.48,179.69,181.22,179.69,,0.44%
04/15/1992,179.69,177.34,179.78,177.34,,1.33%
04/14/1992,177.34,175.99,177.34,175.99,,0.77%
04/13/1992,175.99,177.48,177.87,175.78,,-0.84%
04/10/1992,177.48,174.59,178.4,174.59,,1.66%
04/09/1992,174.59,176.24,176.24,174.15,,-0.94%
04/08/1992,176.24,179.41,179.41,175.89,,-1.77%
04/07/1992,179.41,180.34,180.78,179.32,,-0.52%
04/06/1992,180.34,177.45,180.38,177.23,,1.63%
04/03/1992,177.45,180.47,180.52,177.32,,-1.67%
04/02/1992,180.47,180.58,181.28,180.37,,-0.06%
04/01/1992,180.58,181.74,181.74,180.31,,-0.64%
03/31/1992,181.74,182.14,182.34,181.44,,-0.22%
03/30/1992,182.14,183.16,183.21,181.76,,-0.56%
03/27/1992,183.16,182.63,183.6,181.94,,0.29%
03/26/1992,182.63,184.39,185.04,182.63,,-0.95%
03/25/1992,184.39,182.43,184.54,182.38,,1.07%
03/24/1992,182.43,181.9,183.15,180.92,,0.29%
03/23/1992,181.9,183.61,184.24,181.9,,-0.93%
03/20/1992,183.61,183.72,183.97,183.22,,-0.06%
03/19/1992,183.72,182.72,184.87,182.72,,0.55%
03/18/1992,182.72,179.49,182.72,179.49,,1.80%
03/17/1992,179.49,179.43,179.49,178.62,,0.03%
03/16/1992,179.43,179.1,179.62,179.05,,0.18%
03/13/1992,179.1,176.75,179.72,176.65,,1.33%
03/12/1992,176.75,178.84,178.84,176.65,,-1.17%
03/11/1992,178.84,179.58,180.14,178.47,,-0.41%
03/10/1992,179.58,179.65,180.65,179.13,,-0.04%
03/09/1992,179.65,179.74,180.08,179.03,,-0.05%
03/06/1992,179.74,179.08,179.93,178.9,,0.37%
03/05/1992,179.08,179.14,179.15,178.24,,-0.03%
03/04/1992,179.14,177.61,180.07,177.61,,0.86%
03/03/1992,177.61,176.01,177.74,176.01,,0.91%
03/02/1992,176.01,174.09,176.5,173.93,,1.10%
02/28/1992,174.09,172.93,174.09,172.65,,0.67%
02/27/1992,172.93,171.27,173.47,171.27,,0.97%
